stock_locate,tracking_number,timestamp,order_reference_number,buy_sell_indicator,shares,price
1730,0,0 days 04:05:12.740250878,259985,-1,1500,126900
738,0,0 days 04:05:12.740303578,259989,-1,100,429200
738,0,0 days 04:05:12.740324354,259993,-1,200,429200
738,0,0 days 04:05:12.740889430,259997,-1,100,429300
738,0,0 days 04:05:12.740937954,260001,-1,100,429300
5511,0,0 days 04:05:12.745020972,250347,-1,100,1569700
1907,0,0 days 04:05:12.745422886,260005,1,1100,77700
738,0,0 days 04:05:12.758710922,260009,1,100,428200
3809,0,0 days 04:05:12.758733466,178822,1,1900,378500
780,0,0 days 04:05:12.758775814,260013,1,100,88000
274,0,0 days 04:05:12.774678461,260017,1,500,581800
5485,0,0 days 04:05:12.794991683,250351,1,100,575600
1730,0,0 days 04:05:12.812659390,260025,1,4000,126300
1730,0,0 days 04:05:12.813992412,260029,-1,1900,126900
122,0,0 days 04:05:12.840323058,260033,-1,1200,44200
3292,0,0 days 04:05:12.858410400,178826,-1,200,56100
7480,0,0 days 04:05:12.858429648,171840,-1,100,202800
3292,0,0 days 04:05:12.859959214,178830,-1,1100,56100
3292,0,0 days 04:05:12.861379562,178834,1,200,55800
1730,0,0 days 04:05:12.885347548,260037,1,700,126600
1730,0,0 days 04:05:12.885424626,260041,1,600,126600
1730,0,0 days 04:05:12.885447282,260045,1,3400,126500
1730,0,0 days 04:05:12.887249252,260049,1,1500,126600
3445,0,0 days 04:05:12.895313727,178838,1,1500,166400
3292,0,0 days 04:05:12.899859013,178842,-1,1000,56100
6483,0,0 days 04:05:12.908291277,250355,-1,100,1051200
3292,0,0 days 04:05:12.909650734,178846,-1,500,56100
3292,0,0 days 04:05:12.910465539,178850,-1,1100,56100
3292,0,0 days 04:05:12.920248110,178854,1,300,55800
3292,0,0 days 04:05:12.921013507,178858,1,400,55800
3292,0,0 days 04:05:12.930555026,178862,-1,1400,56100
4071,0,0 days 04:05:12.943283639,178866,-1,100,599400
6442,0,0 days 04:05:12.943644689,250359,-1,500,408700
3292,0,0 days 04:05:12.960985100,178870,-1,200,56100
2513,0,0 days 04:05:12.964450976,178874,1,2100,187900
5294,0,0 days 04:05:12.965232995,250363,1,1000,18300
3292,0,0 days 04:05:12.970287560,178878,-1,1100,56100
5162,0,0 days 04:05:12.976763825,250371,-1,100,1689700
5478,0,0 days 04:05:12.997020569,250383,1,20,2797100
3292,0,0 days 04:05:13.000117212,178886,-1,1100,56100
3292,0,0 days 04:05:13.000869225,178890,-1,1000,56100
7956,0,0 days 04:05:13.006914491,171844,1,100,213100
1730,0,0 days 04:05:13.023450578,260057,1,1300,126400
1730,0,0 days 04:05:13.025116429,260065,1,1500,126200
1730,0,0 days 04:05:13.025452864,260073,-1,2100,126900
1730,0,0 days 04:05:13.025612695,260077,1,700,126500
1730,0,0 days 04:05:13.025691700,260085,1,600,126500
1730,0,0 days 04:05:13.026742413,260093,1,700,126500
1730,0,0 days 04:05:13.028354040,260117,1,1500,126500
3292,0,0 days 04:05:13.029929101,178894,-1,1000,56100
7480,0,0 days 04:05:13.030882884,171848,-1,100,202800
1730,0,0 days 04:05:13.037980262,260129,-1,700,126800
5280,0,0 days 04:05:13.041706517,250395,1,300,157000
3292,0,0 days 04:05:13.050351822,178898,-1,1100,56100
3292,0,0 days 04:05:13.060221830,178902,-1,500,56100
338,0,0 days 04:05:13.069079534,260145,-1,720,324800
1730,0,0 days 04:05:13.071350572,260153,-1,3400,126900
2025,0,0 days 04:05:13.075015767,260157,1,300,2708000
676,0,0 days 04:05:13.094397241,260161,-1,500,478300
5485,0,0 days 04:05:13.094411726,250399,-1,100,576700
5874,0,0 days 04:05:13.095537335,250403,1,1500,157100
5699,0,0 days 04:05:13.120392429,250407,1,100,874200
3292,0,0 days 04:05:13.121105099,178906,-1,200,56100
738,0,0 days 04:05:13.124396711,260169,1,200,428600
6728,0,0 days 04:05:13.128242473,250415,1,100,531000
6728,0,0 days 04:05:13.128833176,250419,1,200,530800
6728,0,0 days 04:05:13.129633229,250423,1,100,530800
3292,0,0 days 04:05:13.129833655,178910,-1,400,56100
6728,0,0 days 04:05:13.129873923,250427,-1,100,531800
3292,0,0 days 04:05:13.130090420,178914,1,2000,55700
3292,0,0 days 04:05:13.130790192,178918,1,1100,55800
738,0,0 days 04:05:13.133479782,260173,1,100,428400
992,0,0 days 04:05:13.137547380,260177,1,300,381700
6442,0,0 days 04:05:13.159419778,250431,1,100,407900
3292,0,0 days 04:05:13.190172590,178922,-1,200,56100
3292,0,0 days 04:05:13.190959254,178926,-1,200,56100
738,0,0 days 04:05:13.194850494,260201,-1,100,429300
738,0,0 days 04:05:13.194921142,260205,1,200,428400
5485,0,0 days 04:05:13.200796258,250435,1,102,575500
3809,0,0 days 04:05:13.213228906,178930,1,1900,378500
780,0,0 days 04:05:13.213254077,260209,1,100,88000
5485,0,0 days 04:05:13.213276070,250439,1,100,575600
5696,0,0 days 04:05:13.217218626,250443,-1,600,548400
3292,0,0 days 04:05:13.224154176,178934,1,700,55800
3292,0,0 days 04:05:13.224933302,178938,1,800,55800
992,0,0 days 04:05:13.225080194,260213,1,300,381700
992,0,0 days 04:05:13.227993593,260217,1,300,381700
5874,0,0 days 04:05:13.228309725,250447,1,2500,157100
7316,0,0 days 04:05:13.242407420,171852,1,400,467800
5280,0,0 days 04:05:13.251068759,250451,1,300,157100
5280,0,0 days 04:05:13.252443391,250455,1,800,157000
5280,0,0 days 04:05:13.253727969,250459,1,500,157100
5280,0,0 days 04:05:13.254137006,250463,1,300,157100
5280,0,0 days 04:05:13.254303229,250467,-1,700,157500
5280,0,0 days 04:05:13.257463730,250471,1,400,157100
7316,0,0 days 04:05:13.260931006,171856,-1,500,468700
5485,0,0 days 04:05:13.266395710,250475,1,102,575500
6728,0,0 days 04:05:13.266398448,250479,1,100,530900
7316,0,0 days 04:05:13.270737342,171860,1,600,467900
7316,0,0 days 04:05:13.271011739,171864,-1,200,468800
7316,0,0 days 04:05:13.271779902,171868,1,700,468000
8725,0,0 days 04:05:13.278079661,171872,1,1800,831400
5699,0,0 days 04:05:13.281540738,250483,1,203,874100
780,0,0 days 04:05:13.296556263,260225,1,100,88000
6728,0,0 days 04:05:13.296580793,250491,1,100,531000
3809,0,0 days 04:05:13.296606505,178942,1,1900,378500
5485,0,0 days 04:05:13.297266803,250495,1,100,575600
5280,0,0 days 04:05:13.313911822,250499,1,800,157000
8140,0,0 days 04:05:13.373067320,171876,-1,100,583000
3292,0,0 days 04:05:13.398371014,178946,-1,400,56100
3292,0,0 days 04:05:13.404772832,178950,1,1200,55700
3292,0,0 days 04:05:13.405490317,178954,1,400,55800
780,0,0 days 04:05:13.406556759,260233,1,600,88000
6145,0,0 days 04:05:13.413243967,250503,-1,100,429600
6145,0,0 days 04:05:13.415486399,250507,1,200,428800
6145,0,0 days 04:05:13.417612855,250511,1,300,428600
7528,0,0 days 04:05:13.419301208,171884,-1,600,232000
992,0,0 days 04:05:13.431642384,260237,-1,600,382100
992,0,0 days 04:05:13.432345926,260241,-1,100,382300
992,0,0 days 04:05:13.432402555,260245,-1,100,382100
992,0,0 days 04:05:13.432926431,260249,-1,100,382100
992,0,0 days 04:05:13.433227316,260253,-1,100,382300
992,0,0 days 04:05:13.433905113,260261,-1,100,382200
6145,0,0 days 04:05:13.448000103,250519,1,300,428800
2025,0,0 days 04:05:13.449291624,260265,1,300,2708100
6145,0,0 days 04:05:13.449329386,250523,-1,500,429500
6145,0,0 days 04:05:13.449406436,250527,1,500,428700
6145,0,0 days 04:05:13.449599444,250531,1,500,428500
6145,0,0 days 04:05:13.449878148,250543,-1,100,429700
6145,0,0 days 04:05:13.450019926,250547,-1,100,429700
6145,0,0 days 04:05:13.450246284,250551,-1,200,429500
6145,0,0 days 04:05:13.450275795,250555,-1,200,429500
6145,0,0 days 04:05:13.450374278,250559,-1,100,429500
6145,0,0 days 04:05:13.450814279,250563,-1,400,429800
6145,0,0 days 04:05:13.451244426,250571,1,100,428600
6145,0,0 days 04:05:13.451812764,250575,-1,100,429600
6145,0,0 days 04:05:13.452022226,250579,-1,100,429700
6145,0,0 days 04:05:13.452166260,250583,-1,400,429600
6145,0,0 days 04:05:13.452775285,250587,-1,300,429600
6145,0,0 days 04:05:13.453297042,250591,-1,100,429500
6145,0,0 days 04:05:13.453437044,250595,-1,400,429500
6145,0,0 days 04:05:13.454430642,250599,-1,300,429500
7876,0,0 days 04:05:13.463540326,171888,1,500,534800
7876,0,0 days 04:05:13.465201052,171892,1,386,534900
4151,0,0 days 04:05:13.471362631,178958,1,700,115100
3445,0,0 days 04:05:13.478979564,178962,1,1500,166400
3809,0,0 days 04:05:13.495027652,178966,-1,300,379200
3809,0,0 days 04:05:13.496576431,178970,-1,100,379200
3809,0,0 days 04:05:13.497495710,178974,-1,500,379200
3809,0,0 days 04:05:13.502786945,178978,1,100,378700
3809,0,0 days 04:05:13.504654390,178982,-1,200,379300
6145,0,0 days 04:05:13.514649973,250603,-1,100,429500
1730,0,0 days 04:05:13.518292908,260273,1,1500,126300
1730,0,0 days 04:05:13.520297118,260277,-1,1500,127000
6517,0,0 days 04:05:13.527964833,250607,1,200,289400
6145,0,0 days 04:05:13.547915162,250611,-1,300,429700
3292,0,0 days 04:05:13.563971513,178994,1,300,55800
3292,0,0 days 04:05:13.564767080,178998,1,700,55800
6402,0,0 days 04:05:13.564821054,250615,-1,600,87000
7316,0,0 days 04:05:13.571300235,171896,-1,1200,468500
7316,0,0 days 04:05:13.573245645,171900,-1,1000,468800
6402,0,0 days 04:05:13.587693956,250619,-1,300,86900
1730,0,0 days 04:05:13.594498210,260281,1,300,126400
3530,0,0 days 04:05:13.624515119,179002,1,400,445600
3530,0,0 days 04:05:13.625115995,179006,1,400,445500
3530,0,0 days 04:05:13.625823230,179010,1,100,445500
3530,0,0 days 04:05:13.626891994,179022,1,100,445500
3530,0,0 days 04:05:13.627360423,179026,1,400,445600
6728,0,0 days 04:05:13.627361431,250623,-1,400,531500
3530,0,0 days 04:05:13.628847647,179034,1,300,445500
3530,0,0 days 04:05:13.628893711,179038,1,500,445500
3530,0,0 days 04:05:13.629019385,179042,1,500,445600
3530,0,0 days 04:05:13.630764418,179046,1,700,445700
3530,0,0 days 04:05:13.632144933,179050,1,300,445800
3530,0,0 days 04:05:13.637223665,179054,-1,200,446600
3530,0,0 days 04:05:13.637319772,179058,1,500,445600
3530,0,0 days 04:05:13.637461830,179062,1,200,445800
3530,0,0 days 04:05:13.637986469,179066,1,500,445700
3530,0,0 days 04:05:13.638598232,179070,1,100,445700
738,0,0 days 04:05:13.640197039,260285,1,200,428200
3530,0,0 days 04:05:13.640296004,179074,1,500,445800
738,0,0 days 04:05:13.642375145,260289,1,300,428500
5699,0,0 days 04:05:13.643247905,250627,-1,281,875500
738,0,0 days 04:05:13.644078209,260293,1,200,428400
738,0,0 days 04:05:13.645056709,260297,-1,200,429100
738,0,0 days 04:05:13.645337618,260301,-1,100,429200
5699,0,0 days 04:05:13.645503100,250631,1,100,874300
5874,0,0 days 04:05:13.645963960,250635,-1,2300,157500
5699,0,0 days 04:05:13.646351187,250639,1,136,874200
5874,0,0 days 04:05:13.646641285,250643,1,1000,157000
5874,0,0 days 04:05:13.648145411,250647,1,1000,157000
5874,0,0 days 04:05:13.648245227,250651,1,500,157200
5874,0,0 days 04:05:13.648906190,250659,1,1000,157100
8401,0,0 days 04:05:13.653850782,171904,-1,300,203100
8401,0,0 days 04:05:13.654085534,171908,-1,100,203100
6442,0,0 days 04:05:13.656591400,250675,-1,100,408600
6728,0,0 days 04:05:13.676829192,250679,1,100,530900
5485,0,0 days 04:05:13.676844385,250683,1,102,575500
5874,0,0 days 04:05:13.680851283,250691,1,1000,157000
5874,0,0 days 04:05:13.682395868,250699,1,100,157100
5874,0,0 days 04:05:13.683756463,250703,1,1600,156900
6728,0,0 days 04:05:13.685320892,250707,1,100,531000
3809,0,0 days 04:05:13.685563491,179078,1,1900,378500
5485,0,0 days 04:05:13.685626287,250711,1,100,575600
5874,0,0 days 04:05:13.686455188,250715,1,1000,157000
3530,0,0 days 04:05:13.687383809,179082,1,500,445600
3530,0,0 days 04:05:13.687626776,179086,1,400,445600
3530,0,0 days 04:05:13.687633265,179090,-1,500,446800
3530,0,0 days 04:05:13.688142784,179094,-1,200,446600
5874,0,0 days 04:05:13.691221201,250719,-1,1000,157500
5874,0,0 days 04:05:13.691259500,250723,1,5000,156800
5874,0,0 days 04:05:13.691512818,250727,-1,2400,157500
5874,0,0 days 04:05:13.692059944,250731,-1,1000,157500
5874,0,0 days 04:05:13.693056068,250735,-1,100,157600
6728,0,0 days 04:05:13.693503599,250739,-1,100,531600
7302,0,0 days 04:05:13.693986927,171920,1,500,437700
5874,0,0 days 04:05:13.694102100,250743,1,2200,156900
5874,0,0 days 04:05:13.694345120,250747,1,1000,156900
5874,0,0 days 04:05:13.694479102,250751,1,6000,156800
738,0,0 days 04:05:13.700255885,260313,1,200,428200
738,0,0 days 04:05:13.700258659,260317,-1,100,429300
738,0,0 days 04:05:13.700545502,260321,1,300,428400
8122,0,0 days 04:05:13.704987918,171924,-1,200,592400
5485,0,0 days 04:05:13.705214565,250755,-1,100,576800
8122,0,0 days 04:05:13.705529942,171928,-1,100,592500
8122,0,0 days 04:05:13.705575109,171932,-1,200,592500
8122,0,0 days 04:05:13.706514162,171936,-1,100,592600
5874,0,0 days 04:05:13.714042575,250759,1,1800,157100
7480,0,0 days 04:05:13.714211459,171940,1,500,201900
5874,0,0 days 04:05:13.714555026,250763,-1,1000,157600
5874,0,0 days 04:05:13.714802335,250767,1,1000,157000
5874,0,0 days 04:05:13.716063027,250771,1,1000,157100
7480,0,0 days 04:05:13.720713857,171944,1,300,202000
7480,0,0 days 04:05:13.721507949,171948,1,400,201900
3530,0,0 days 04:05:13.727242276,179098,-1,900,446400
7480,0,0 days 04:05:13.729798203,171952,-1,600,203000
5874,0,0 days 04:05:13.735916628,250775,1,1300,157100
5874,0,0 days 04:05:13.736772827,250779,1,1000,157100
5874,0,0 days 04:05:13.737840866,250783,1,1500,157000
5874,0,0 days 04:05:13.737931573,250787,-1,1000,157600
7480,0,0 days 04:05:13.740606124,171956,-1,300,203000
738,0,0 days 04:05:13.742519058,260325,-1,200,429300
8122,0,0 days 04:05:13.778996921,171964,-1,300,592500
8122,0,0 days 04:05:13.780008839,171968,-1,100,592400
5874,0,0 days 04:05:13.783077073,250791,1,600,157000
6728,0,0 days 04:05:13.783842396,250799,1,200,530700
6083,0,0 days 04:05:13.784619633,250803,-1,100,1366300
3530,0,0 days 04:05:13.786301323,179102,1,900,445600
3267,0,0 days 04:05:13.791800283,179106,1,400,376600
5485,0,0 days 04:05:13.797529317,250815,1,300,575600
6728,0,0 days 04:05:13.800661745,250819,1,100,530700
3267,0,0 days 04:05:13.802400395,179114,1,400,376900
3530,0,0 days 04:05:13.827357013,179118,-1,900,446500
2986,0,0 days 04:05:13.848602639,179122,-1,200,352700
5576,0,0 days 04:05:13.851845993,250823,-1,20000,36200
5576,0,0 days 04:05:13.851904802,250827,-1,3600,36100
5874,0,0 days 04:05:13.853522576,250831,-1,2500,157500
5874,0,0 days 04:05:13.854481377,250835,1,1000,157000
5874,0,0 days 04:05:13.854630772,250839,1,1000,157000
5874,0,0 days 04:05:13.855413235,250843,-1,1000,157500
2986,0,0 days 04:05:13.856015291,179126,-1,500,352500
2986,0,0 days 04:05:13.858313385,179130,-1,600,352600
2986,0,0 days 04:05:13.858339018,179134,-1,500,352500
2986,0,0 days 04:05:13.859530228,179138,-1,100,352700
2986,0,0 days 04:05:13.859913902,179142,-1,300,352500
2986,0,0 days 04:05:13.872350750,179146,1,100,351900
2986,0,0 days 04:05:13.872382435,179150,1,500,351700
2986,0,0 days 04:05:13.872414600,179154,1,100,352000
7480,0,0 days 04:05:13.874363709,171972,-1,100,203000
7480,0,0 days 04:05:13.874512681,171976,1,300,202000
2986,0,0 days 04:05:13.875295344,179158,1,400,351900
7480,0,0 days 04:05:13.875470512,171980,-1,300,202900
2986,0,0 days 04:05:13.878900441,179162,1,200,351900
7480,0,0 days 04:05:13.879576399,171984,-1,100,202900
5280,0,0 days 04:05:13.888726693,250847,1,300,157100
7480,0,0 days 04:05:13.890009252,171988,-1,300,202800
5280,0,0 days 04:05:13.892581112,250851,1,400,157100
7480,0,0 days 04:05:13.899933017,171992,-1,400,202800
2986,0,0 days 04:05:13.904353311,179166,1,400,352000
3809,0,0 days 04:05:13.914220476,179174,1,300,378600
3809,0,0 days 04:05:13.914797060,179178,1,200,378600
3809,0,0 days 04:05:13.914805487,179182,-1,200,379200
3809,0,0 days 04:05:13.916543435,179194,1,100,378700
3809,0,0 days 04:05:13.922331088,179198,-1,200,379100
3809,0,0 days 04:05:13.922949633,179202,-1,200,379200
5280,0,0 days 04:05:13.923353945,250855,-1,900,157500
3809,0,0 days 04:05:13.923516109,179206,-1,100,379200
8623,0,0 days 04:05:13.926427962,171996,1,500,635200
3530,0,0 days 04:05:13.927470247,179210,-1,900,446600
3809,0,0 days 04:05:13.928991027,179214,-1,200,379100
7480,0,0 days 04:05:13.930549255,172000,-1,100,202800
3809,0,0 days 04:05:13.932539427,179218,-1,200,379100
7480,0,0 days 04:05:13.939824912,172004,1,400,201900
5576,0,0 days 04:05:13.954570422,250859,-1,3600,36100
5576,0,0 days 04:05:13.954580209,250863,-1,20000,36200
5576,0,0 days 04:05:13.954973412,250867,-1,4800,36100
5576,0,0 days 04:05:13.955093669,250871,-1,1600,36100
5576,0,0 days 04:05:13.955416149,250875,-1,3600,36100
5576,0,0 days 04:05:13.955498550,250879,-1,20000,36200
5576,0,0 days 04:05:13.956383496,250883,1,1200,35800
5192,0,0 days 04:05:13.960674846,250887,-1,100,464900
3809,0,0 days 04:05:13.977379655,179222,1,200,378600
3809,0,0 days 04:05:13.977381438,179226,-1,100,379200
3809,0,0 days 04:05:13.980799184,179230,-1,200,379100
5478,0,0 days 04:05:13.998825619,250891,1,20,2796500
6649,0,0 days 04:05:14.010232418,250895,-1,300,238600
6728,0,0 days 04:05:14.010248519,250899,-1,100,531800
676,0,0 days 04:05:14.010264079,260333,-1,300,478200
3530,0,0 days 04:05:14.010280688,179234,-1,100,446600
5485,0,0 days 04:05:14.010297271,250903,-1,100,576700
4071,0,0 days 04:05:14.010300946,179238,-1,100,599400
5485,0,0 days 04:05:14.010799210,250907,1,100,575500
3530,0,0 days 04:05:14.012264791,179242,1,300,445500
3530,0,0 days 04:05:14.012266087,179246,-1,300,446700
738,0,0 days 04:05:14.012686552,260337,1,300,428200
3809,0,0 days 04:05:14.013430278,179250,1,700,378500
738,0,0 days 04:05:14.013639757,260341,1,600,428400
5485,0,0 days 04:05:14.013655864,250911,1,100,575600
3530,0,0 days 04:05:14.013672386,179254,1,300,445600
3530,0,0 days 04:05:14.016484246,179262,1,300,445500
738,0,0 days 04:05:14.016807684,260345,1,200,428300
4151,0,0 days 04:05:14.016808693,179266,1,800,115200
5485,0,0 days 04:05:14.016815348,250915,1,100,575500
4071,0,0 days 04:05:14.017264056,179270,1,500,597400
992,0,0 days 04:05:14.017268296,260349,1,200,381600
5485,0,0 days 04:05:14.017284679,250923,-1,500,576900
3530,0,0 days 04:05:14.017325907,179274,-1,200,446600
6649,0,0 days 04:05:14.017374456,250927,-1,300,238500
6402,0,0 days 04:05:14.017443701,250931,-1,600,86900
6623,0,0 days 04:05:14.018102423,250935,-1,120,608300
4151,0,0 days 04:05:14.018122295,179278,1,400,115200
4920,0,0 days 04:05:14.018183404,250939,-1,900,29900
6623,0,0 days 04:05:14.018456514,250943,1,705,607100
1730,0,0 days 04:05:14.018852982,260353,1,1500,126200
6728,0,0 days 04:05:14.019266893,250951,1,174,530800
738,0,0 days 04:05:14.019282602,260357,1,300,428400
5047,0,0 days 04:05:14.021202445,250955,-1,800,137700
6145,0,0 days 04:05:14.021234878,250963,-1,500,429500
4920,0,0 days 04:05:14.021290804,250967,1,30000,29600
6145,0,0 days 04:05:14.021857917,250971,-1,100,429400
6728,0,0 days 04:05:14.022694878,250975,1,200,530600
8623,0,0 days 04:05:14.022834287,172012,1,500,635000
4071,0,0 days 04:05:14.023330507,179282,-1,100,599500
676,0,0 days 04:05:14.023417258,260373,-1,300,478300
5874,0,0 days 04:05:14.026301825,250979,1,1000,157100
1103,0,0 days 04:05:14.032574640,260377,1,200,349100
5485,0,0 days 04:05:14.034705702,250983,1,300,575500
8623,0,0 days 04:05:14.034817361,172016,-1,500,636800
4920,0,0 days 04:05:14.036758815,250991,1,30000,29600
1819,0,0 days 04:05:14.036782409,260381,1,500,419400
7302,0,0 days 04:05:14.036824930,172020,-1,500,439400
738,0,0 days 04:05:14.036844809,260385,-1,200,429100
4071,0,0 days 04:05:14.036857221,179286,-1,100,599300
8623,0,0 days 04:05:14.037001007,172024,1,500,634900
6623,0,0 days 04:05:14.040389724,250999,-1,200,608100
7480,0,0 days 04:05:14.040785423,172028,-1,100,202800
6623,0,0 days 04:05:14.041865068,251003,-1,100,608300
6622,0,0 days 04:05:14.041999850,251007,-1,100,608100
4071,0,0 days 04:05:14.043011087,179290,1,211,597300
6623,0,0 days 04:05:14.043246038,251011,1,263,607200
7480,0,0 days 04:05:14.050538088,172032,-1,600,203000
7316,0,0 days 04:05:14.055780581,172036,-1,600,468700
5874,0,0 days 04:05:14.058026604,251015,1,1700,157000
6728,0,0 days 04:05:14.058193245,251019,1,202,530700
5874,0,0 days 04:05:14.058945959,251023,1,1000,157100
5874,0,0 days 04:05:14.059369104,251027,1,1400,156900
6402,0,0 days 04:05:14.063580961,251031,-1,300,87600
7316,0,0 days 04:05:14.066430778,172040,1,400,467900
7316,0,0 days 04:05:14.067733504,172044,1,700,468000
8623,0,0 days 04:05:14.076301555,172048,-1,100,636800
3809,0,0 days 04:05:14.076482706,179294,-1,100,379100
1971,0,0 days 04:05:14.076520238,260389,-1,100,1604100
5485,0,0 days 04:05:14.076534846,251039,-1,100,576800
1103,0,0 days 04:05:14.077799443,260393,1,300,349200
